snapped_at,price,market_cap,total_volume
2022-01-06 00:00:00 UTC,114.87003445954042,35541796518.71196,1461338309.2321658
2022-01-07 00:00:00 UTC,111.37300217933843,34622946512.28816,1420906692.4909565
2022-01-08 00:00:00 UTC,100.53591963766227,31342977021.50408,1996658660.2237136
2022-01-09 00:00:00 UTC,104.7774497135987,32881047448.146255,1836182232.8338268
2022-01-10 00:00:00 UTC,103.74723847767942,32258193677.640358,1018175867.7376221
2022-01-11 00:00:00 UTC,100.13480960692578,31166755119.20646,1323529142.2389436
2022-01-12 00:00:00 UTC,102.87799159652226,32141300884.125626,1032519507.8399359
2022-01-13 00:00:00 UTC,110.84141294874392,34672866994.50225,1494543266.163845
2022-01-14 00:00:00 UTC,107.13179642994236,33483943130.471886,1438279401.9619775
2022-01-15 00:00:00 UTC,106.98906689822958,33526576958.514534,1189786698.8900342
2022-01-16 00:00:00 UTC,108.00597616312137,33883309063.20599,733546197.4351094
2022-01-17 00:00:00 UTC,108.21614339503392,33969849952.328163,778674613.9633275
2022-01-18 00:00:00 UTC,102.62590675202593,32268505651.22706,984091438.5760752
2022-01-19 00:00:00 UTC,104.15463359303884,32781762618.64541,976214577.4050367
2022-01-20 00:00:00 UTC,99.6312093107447,31482945986.467484,962628904.1714265
2022-01-21 00:00:00 UTC,94.55951304467756,29962009314.374924,1008830602.6214567
2022-01-22 00:00:00 UTC,82.45159146525006,25869558145.948547,2842222458.583534
2022-01-23 00:00:00 UTC,69.71967082442423,21882930722.02332,3021309759.0519943
2022-01-24 00:00:00 UTC,73.54599888497201,23087212113.35039,1926957840.3176894
2022-01-25 00:00:00 UTC,68.15610472979024,21437772115.204388,3232850990.5004544
2022-01-26 00:00:00 UTC,70.3854295339123,22267264872.30744,1934828832.2701726
2022-01-27 00:00:00 UTC,68.50208292224605,21716746656.04563,2114701951.4591994
2022-01-28 00:00:00 UTC,66.92790476864604,21048382365.399582,1808757947.1682146
2022-01-29 00:00:00 UTC,68.20273454066063,21483237010.098927,1404605762.1236875
2022-01-30 00:00:00 UTC,71.74834190911237,22541007445.955414,1103279566.8682332
2022-01-31 00:00:00 UTC,69.71985078090091,21959945223.629044,703132323.1767641
2022-02-01 00:00:00 UTC,74.28907851115815,23316165142.687054,1275886349.4214616
2022-02-02 00:00:00 UTC,81.42616056075899,25718058393.347748,2290600457.485706
2022-02-03 00:00:00 UTC,75.06758190544735,23568568487.21857,2196423948.03622
2022-02-04 00:00:00 UTC,74.17360962822754,23409718042.085842,1679354749.2182033
